,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,WoE_Surname,WoE_Geography
4589,15611961,615,35,7,0.0,2,1,0,150784.29,False,-2.3978952727983707,-1.6467574843303574
4590,15680167,635,78,6,47536.4,1,1,1,119400.08,False,-1.3862943611198906,-1.6467574843303574
4591,15762543,711,32,1,0.0,2,1,0,126188.42,False,0.0,-1.6467574843303574
4592,15658475,834,36,8,142882.49,1,1,0,89983.02,True,-1.504077396776274,-1.6467574843303574
4593,15779743,633,44,7,0.0,2,1,0,29761.29,False,0.0,-1.6467574843303574
4594,15661532,650,31,1,160566.11,2,0,0,27073.81,False,0.0,-1.6467574843303574
4595,15782360,743,65,2,131935.51,1,1,1,96399.67,True,1.0986122886681098,-0.7334776538120102
4596,15767908,567,38,6,127678.8,2,0,0,45422.89,False,0.0,-1.6467574843303574
4597,15677105,706,46,4,105214.58,1,1,0,108699.59,True,-1.2992829841302609,-0.7334776538120102
4598,15641474,638,46,9,139859.54,1,1,0,38967.29,False,0.0,-1.6467574843303574
4599,15624451,641,38,3,0.0,2,1,0,116466.19,False,0.0,-1.6467574843303574
4600,15577985,574,34,5,112324.45,2,1,1,17993.43,False,-0.9162907318741551,-1.6467574843303574
4601,15571666,642,30,8,134497.27,1,0,0,43250.54,False,-1.5404450409471488,-0.7334776538120102
4602,15783691,722,35,1,120171.58,1,1,0,125240.8,False,-1.791759469228055,-1.6089535336404206
4603,15671172,623,23,1,106012.2,2,0,1,191415.94,False,0.0,-1.6467574843303574
4604,15731760,681,25,5,0.0,1,0,1,90860.97,False,0.0,-1.6467574843303574
4605,15585599,530,34,8,0.0,2,0,1,141872.52,False,0.0,-1.6467574843303574
4606,15784958,797,55,10,0.0,4,1,1,49418.87,True,-1.3862943611198906,-1.6467574843303574
4607,15734524,653,51,3,0.0,1,1,0,170426.65,True,-0.7621400520468968,-1.6467574843303574
4608,15614103,850,42,8,119839.69,1,0,1,51016.02,True,-0.5108256237659907,-0.7334776538120102
4609,15794895,581,34,1,0.0,2,0,1,81175.25,False,-1.6739764335716716,-1.6089535336404206
4610,15772381,589,38,8,92219.21,1,1,0,99106.97,False,0.0,-0.7334776538120102
4611,15710553,555,48,3,142055.41,2,0,1,79134.78,False,-0.5596157879354225,-0.7334776538120102
4612,15649292,748,49,7,29602.08,1,0,0,163550.58,True,-1.6094379124341005,-1.6467574843303574
4613,15792565,745,46,7,0.0,2,1,1,67769.94,False,-2.1400661634962708,-1.6467574843303574
4614,15718245,730,34,1,0.0,2,1,1,126592.01,False,-0.9162907318741551,-1.6467574843303574
4615,15703117,565,44,1,0.0,2,0,1,89602.81,False,-1.5404450409471488,-1.6467574843303574
4616,15758136,778,37,3,141803.77,1,0,1,179421.84,False,0.0,-1.6467574843303574
4617,15799932,812,24,10,0.0,2,1,1,156906.15,False,-1.6094379124341005,-1.6467574843303574
4618,15633516,526,42,1,0.0,1,0,1,168486.02,False,0.0,-1.6467574843303574
4619,15622532,708,47,0,126589.12,2,0,1,132730.07,True,0.0,-1.6467574843303574
4620,15798960,680,33,2,108393.35,1,0,1,39057.67,False,-0.587786664902119,-1.6467574843303574
4621,15698664,567,43,2,115643.58,2,0,0,174606.35,False,-1.791759469228055,-1.6089535336404206
4622,15703614,564,48,5,132876.23,1,1,0,79259.77,False,0.0,-1.6089535336404206
4623,15699195,709,24,3,110949.41,1,1,1,168515.61,False,-1.3862943611198906,-1.6467574843303574
4624,15710543,629,46,1,130666.2,1,1,1,161125.67,True,0.0,-1.6467574843303574
4625,15695499,510,45,10,103821.47,2,0,1,77878.62,False,0.0,-1.6467574843303574
4626,15622321,506,32,3,0.0,1,1,1,80823.02,False,0.0,-1.6467574843303574
4627,15715744,605,39,7,0.0,1,0,1,119348.28,False,0.0,-1.6467574843303574
4628,15788151,650,32,1,132187.73,2,1,1,178331.36,False,-2.3025850929940455,-1.6089535336404206
4629,15687153,850,49,8,98649.55,1,1,0,119174.88,True,-1.7346010553881064,-0.7334776538120102
4630,15684958,489,38,2,126444.08,2,1,1,82662.73,False,-1.0986122886681098,-0.7334776538120102
4631,15706116,659,30,8,154159.51,1,1,0,40441.1,False,-1.6739764335716716,-0.7334776538120102
4632,15740557,753,43,5,0.0,2,1,0,109881.71,False,-1.0986122886681098,-1.6467574843303574
4633,15707291,477,48,8,129250.0,2,1,1,157937.35,False,0.0,-0.7334776538120102
4634,15583353,610,45,3,0.0,1,1,0,38276.84,True,0.0,-1.6089535336404206
4635,15761024,619,33,2,167733.51,2,1,1,65222.48,False,-0.9162907318741551,-1.6467574843303574
4636,15630709,619,31,2,56116.3,2,0,0,2181.94,False,-1.6094379124341005,-0.7334776538120102
4637,15639590,758,30,3,141581.08,1,1,0,156249.06,False,0.0,-1.6467574843303574
4638,15659399,516,50,7,139675.07,2,1,0,45591.23,False,-1.7047480922384253,-0.7334776538120102
4639,15567078,789,27,8,66201.96,1,1,1,79458.12,False,-0.6931471805599454,-1.6467574843303574
4640,15696373,687,44,9,0.0,2,0,0,103042.2,True,0.0,-1.6467574843303574
4641,15786617,485,34,3,133658.24,1,1,0,70209.83,False,-1.6094379124341005,-0.7334776538120102
4642,15657449,446,25,3,136202.78,1,1,0,176743.51,False,0.0,-0.7334776538120102
4643,15672594,597,60,0,131778.08,1,0,0,10703.53,True,-1.0986122886681098,-1.6467574843303574
4644,15714240,712,74,5,0.0,2,0,0,151425.82,False,-0.6931471805599454,-1.6089535336404206
4645,15782144,522,34,3,0.0,2,1,1,3894.34,False,0.0,-1.6467574843303574
4646,15665008,805,26,8,42712.87,2,1,1,28861.69,False,0.0,-0.7334776538120102
4647,15581733,781,28,4,0.0,2,1,0,177703.15,False,0.0,-1.6467574843303574
4648,15751392,689,57,4,0.0,2,1,0,136649.8,True,-1.041453874828161,-1.6089535336404206
4649,15785815,670,31,1,142631.54,2,1,1,175894.24,False,-1.504077396776274,-0.7334776538120102
4650,15664214,670,33,2,141204.65,2,1,0,76257.46,False,0.0,-1.6467574843303574
4651,15579996,524,25,7,131402.21,1,0,0,193668.49,False,-1.6094379124341005,-0.7334776538120102
4652,15675252,734,39,3,92636.96,2,1,1,125671.29,False,-0.7985076962177716,-1.6089535336404206
4653,15579617,489,51,3,0.0,2,0,1,174098.28,True,-1.8718021769015916,-1.6467574843303574
4654,15593976,578,31,5,102088.68,4,0,0,187866.21,True,0.0,-0.7334776538120102
4655,15716041,622,39,9,0.0,2,0,1,100862.36,False,-0.9162907318741551,-1.6089535336404206
4656,15654489,843,38,8,134887.53,1,1,1,10804.04,False,-1.3862943611198906,-1.6467574843303574
4657,15736302,687,48,4,0.0,2,1,1,170893.85,False,-1.6739764335716716,-1.6467574843303574
4658,15805909,700,28,8,159900.38,1,0,0,22698.56,False,-1.0296194171811583,-1.6089535336404206
4659,15572762,410,50,2,102278.79,2,1,0,89822.48,False,-1.3862943611198906,-0.7334776538120102
4660,15724632,537,41,0,0.0,2,0,1,175262.49,False,-1.0986122886681098,-1.6467574843303574
4661,15670416,780,43,0,0.0,1,0,1,15705.27,False,-0.7884573603642702,-1.6467574843303574
4662,15749528,652,58,6,0.0,2,0,1,170025.43,False,0.0,-1.6089535336404206
4663,15578783,620,35,0,76989.97,1,1,1,17242.79,False,-1.791759469228055,-0.7334776538120102
4664,15580719,697,23,10,0.0,2,1,1,79734.23,False,-0.9808292530117264,-1.6467574843303574
4665,15656293,786,35,3,0.0,2,1,0,92712.97,False,-1.0986122886681098,-1.6467574843303574
4666,15691875,850,39,5,114491.82,1,1,0,99689.48,False,-1.3862943611198906,-0.7334776538120102
4667,15596870,749,54,3,144768.94,1,1,0,93336.3,True,-0.1823215567939546,-0.7334776538120102
4668,15780770,445,31,7,145056.59,1,1,1,175893.53,False,-1.0986122886681098,-1.6467574843303574
4669,15751491,443,50,3,117206.3,1,1,0,42840.18,True,-1.9459101490553135,-0.7334776538120102
4670,15706200,637,41,2,138014.4,2,1,0,140298.24,False,-1.7346010553881064,-0.7334776538120102
4671,15808674,616,45,6,128352.59,3,1,1,144000.59,True,0.0,-0.7334776538120102
4672,15641411,756,23,1,112568.31,1,1,1,113408.11,False,-0.9162907318741551,-1.6467574843303574
4673,15764661,644,33,2,0.0,1,1,0,96420.58,False,-0.7621400520468968,-1.6467574843303574
4674,15689492,850,41,1,176958.46,2,0,1,125806.3,False,0.0,-0.7334776538120102
4675,15602405,703,38,9,99167.54,1,1,0,65720.92,False,0.0,-0.7334776538120102
4676,15610271,684,42,3,103210.27,1,1,0,31002.03,False,0.0,-1.6089535336404206
4677,15791780,706,48,10,104478.12,3,0,1,158248.71,True,-1.6094379124341005,-0.7334776538120102
4678,15589147,580,61,8,125921.37,1,1,1,94677.83,False,-1.0986122886681098,-1.6089535336404206
4679,15756975,777,35,3,0.0,2,1,1,17257.72,False,0.0,-1.6089535336404206
4680,15729582,676,48,3,80697.44,1,0,0,101397.86,False,-1.466337068793427,-0.7334776538120102
4681,15742971,708,44,2,161887.81,2,1,0,84870.23,False,0.0,-1.6467574843303574
4682,15568046,809,24,7,109558.36,1,1,0,183515.13,False,0.0,-1.6467574843303574
4683,15694890,588,38,1,124271.26,1,1,0,75969.19,False,-1.203972804325936,-1.6467574843303574
4684,15736963,623,43,1,0.0,2,1,1,146379.3,False,0.0,-1.6467574843303574
4685,15646490,537,42,1,190569.23,1,0,1,127154.8,False,-0.6931471805599454,-1.6089535336404206
4686,15607314,536,53,2,143923.96,1,1,0,2019.78,True,0.0,-1.6089535336404206
4687,15576745,769,48,2,96542.16,2,0,1,197885.72,False,0.0,-1.6467574843303574
4688,15669606,690,33,5,0.0,2,1,0,138017.68,False,-1.845826690498331,-1.6467574843303574
4689,15737832,771,45,0,139825.56,1,0,0,170984.97,True,-1.0986122886681098,-1.6089535336404206
4690,15681990,497,24,6,111769.14,2,1,0,55859.27,False,0.0,-0.7334776538120102
4691,15758050,622,37,4,0.0,2,1,0,4459.5,False,-1.6094379124341005,-1.6089535336404206
4692,15787848,602,30,9,113672.18,2,0,0,102135.92,False,-1.791759469228055,-1.6089535336404206
4693,15713594,543,32,7,147256.86,1,1,0,112771.95,False,-1.0986122886681098,-1.6467574843303574
4694,15588186,520,45,7,107023.03,1,1,0,32903.93,False,0.0,-1.6089535336404206
4695,15786739,669,37,1,125529.55,1,1,1,162260.93,False,0.0,-1.6467574843303574
4696,15699467,631,41,0,0.0,1,0,0,87959.83,False,0.0,-1.6089535336404206
4697,15680706,537,48,4,131834.8,1,1,0,166476.95,True,-0.6931471805599454,-0.7334776538120102
4698,15645717,732,62,2,0.0,2,1,1,25438.87,False,0.0,-1.6467574843303574
4699,15748597,844,56,5,99529.7,1,0,1,157230.06,True,0.0,-1.6089535336404206
4700,15773709,838,35,0,0.0,2,0,1,197305.91,False,-1.3862943611198906,-1.6089535336404206
4701,15629787,652,27,10,107303.72,2,0,0,44435.76,False,-1.6094379124341005,-1.6467574843303574
4702,15661007,660,33,0,72783.42,1,0,0,181051.99,False,-0.9162907318741551,-1.6467574843303574
4703,15686812,692,44,8,0.0,1,0,1,159069.37,False,0.0,-1.6089535336404206
4704,15754113,588,35,0,0.0,2,1,1,155485.24,False,-1.6094379124341005,-1.6467574843303574
4705,15749489,533,22,10,115743.6,1,0,0,43852.05,False,0.0,-0.7334776538120102
4706,15574352,850,43,4,161256.53,1,1,1,140071.57,False,0.0,-1.6467574843303574
4707,15701281,511,27,8,0.0,2,1,1,49089.36,False,-1.2992829841302609,-1.6467574843303574
4708,15811985,530,44,6,0.0,2,0,0,55893.37,False,-2.0794415416798357,-1.6089535336404206
4709,15713505,554,31,1,0.0,2,0,1,192660.55,False,0.0,-1.6467574843303574
4710,15685653,585,40,3,162261.01,2,1,0,137028.51,False,0.0,-0.7334776538120102
4711,15758831,754,39,3,74896.33,1,0,0,34430.16,False,0.0,-1.6467574843303574
4712,15618774,474,54,3,0.0,1,1,0,108409.17,True,-1.041453874828161,-1.6467574843303574
4713,15764448,837,35,0,144037.6,1,1,0,145325.32,False,-2.0794415416798357,-0.7334776538120102
4714,15611024,567,23,9,93522.2,1,0,1,81425.61,False,0.0,-1.6467574843303574
4715,15738220,800,38,1,0.0,2,1,0,51553.43,False,0.0,-1.6089535336404206
4716,15805764,646,18,10,0.0,2,0,1,52795.15,False,0.0,-1.6467574843303574
4717,15580487,627,38,8,106922.92,2,0,1,84270.09,False,-0.7985076962177716,-0.7334776538120102
4718,15675787,505,26,8,112972.57,1,1,0,145011.62,False,0.0,-1.6467574843303574
4719,15583580,566,35,1,123042.0,1,1,0,66245.44,True,-0.4054651081081643,-0.7334776538120102
4720,15780654,619,33,3,100488.92,2,0,1,36446.74,False,0.0,-0.7334776538120102
4721,15695034,757,44,4,123322.15,1,1,0,137136.29,False,-0.5596157879354225,-1.6467574843303574
4722,15805671,648,32,0,0.0,1,0,1,117323.31,False,0.0,-1.6467574843303574
4723,15790658,621,42,8,68683.68,1,1,1,74157.71,False,0.0,-1.6089535336404206
4724,15578648,543,49,6,59532.18,1,1,0,104253.56,False,-0.1823215567939546,-0.7334776538120102
4725,15734987,658,43,7,140260.36,2,1,0,2748.72,False,-1.0986122886681098,-1.6467574843303574
4726,15721740,633,50,7,88302.65,1,1,1,195937.16,False,-1.3217558399823195,-0.7334776538120102
4727,15641822,648,19,1,0.0,2,0,1,22101.86,False,-1.9459101490553135,-1.6467574843303574
4728,15765650,501,40,5,114655.58,1,0,0,126535.92,False,-1.0986122886681098,-0.7334776538120102
4729,15788556,683,42,4,148283.94,1,1,1,44692.63,True,0.0,-1.6467574843303574
4730,15576550,619,38,1,0.0,1,1,0,112442.63,True,-1.6094379124341005,-1.6089535336404206
4731,15622230,705,35,3,0.0,2,0,1,66331.01,False,0.0,-1.6467574843303574
4732,15653937,638,53,1,123916.67,1,1,0,16657.68,True,-0.8754687373538997,-0.7334776538120102
4733,15743538,710,31,1,0.0,2,1,0,20081.3,False,-0.6931471805599454,-1.6467574843303574
4734,15591740,590,54,4,0.0,2,1,1,93820.49,True,0.0,-1.6467574843303574
4735,15650086,725,43,2,165896.0,2,1,0,130795.52,False,0.0,-1.6467574843303574
4736,15718773,638,32,0,0.0,2,1,0,160129.99,False,-1.0986122886681098,-1.6467574843303574
4737,15615140,791,36,6,111168.97,1,1,1,189969.91,False,0.0,-1.6467574843303574
4738,15644361,702,40,1,103549.24,1,0,0,9712.52,True,0.6931471805599452,-1.6467574843303574
4739,15774536,607,32,6,0.0,2,0,0,196062.01,False,-0.9555114450274363,-1.6467574843303574
4740,15618661,535,30,6,103804.97,1,1,1,125710.53,False,-1.791759469228055,-1.6467574843303574
4741,15605020,651,45,2,165901.59,2,1,0,23054.51,True,0.0,-1.6467574843303574
4742,15762134,506,59,8,119152.1,2,1,1,170679.74,False,-1.791759469228055,-0.7334776538120102
4743,15685279,511,57,8,122950.31,1,1,1,181258.76,False,-1.6094379124341005,-1.6089535336404206
4744,15582849,757,51,1,0.0,1,1,1,22835.13,True,-0.4054651081081643,-1.6467574843303574
4745,15655410,768,49,1,133384.66,1,1,0,102397.22,True,0.0,-0.7334776538120102
4746,15649129,757,32,9,0.0,2,1,0,115950.96,False,-0.587786664902119,-1.6467574843303574
4747,15702380,663,64,6,0.0,2,0,1,15876.52,False,-0.8472978603872036,-1.6089535336404206
4748,15759067,537,37,7,158411.95,4,1,1,117690.58,True,0.0,-0.7334776538120102
4749,15683027,570,29,4,122028.65,2,1,1,173792.77,False,-0.2876820724517809,-0.7334776538120102
4750,15597487,850,35,5,0.0,1,1,1,80992.8,False,-1.7047480922384253,-1.6467574843303574
4751,15763256,661,64,8,128751.65,2,1,0,189398.18,True,0.0,-0.7334776538120102
4752,15620111,659,54,8,133436.52,1,1,0,56787.8,False,-1.791759469228055,-1.6467574843303574
4753,15623053,454,40,2,123177.01,1,1,0,148309.98,False,-1.0986122886681098,-1.6089535336404206
4754,15595592,708,59,2,0.0,1,1,0,179673.11,True,-1.203972804325936,-1.6467574843303574
4755,15740072,720,37,2,120328.88,2,1,1,138470.21,False,-1.0986122886681098,-1.6467574843303574
4756,15778005,785,39,1,130147.98,1,1,0,163798.41,True,-1.0986122886681098,-1.6467574843303574
4757,15583278,743,36,8,92716.96,1,1,1,33693.78,False,-1.252762968495368,-1.6089535336404206
4758,15601263,493,48,7,0.0,2,1,0,48545.1,False,-2.9444389791664403,-1.6089535336404206
4759,15709222,557,34,3,0.0,1,0,1,123427.98,False,-1.0986122886681098,-1.6089535336404206
4760,15713949,850,40,1,76914.21,1,1,0,174183.44,False,-2.197224577336219,-1.6467574843303574
4761,15717706,799,32,3,106045.92,2,1,1,17938.0,False,-1.466337068793427,-1.6467574843303574
4762,15756071,756,34,1,103133.26,1,1,1,90059.04,False,-1.2992829841302609,-1.6467574843303574
4763,15696564,752,38,0,145974.79,2,1,1,137694.23,False,0.0,-1.6467574843303574
4764,15657637,696,36,3,0.0,3,1,0,65039.9,False,-1.6739764335716716,-1.6089535336404206
4765,15755863,630,49,1,0.0,2,0,1,162858.29,False,0.0,-1.6089535336404206
4766,15719858,659,38,9,0.0,2,1,1,35701.06,False,-1.6094379124341005,-1.6089535336404206
4767,15688876,685,39,9,0.0,2,1,1,18826.06,False,-2.0149030205422647,-1.6089535336404206
4768,15698528,599,31,3,0.0,1,1,1,130086.47,True,-0.8109302162163287,-1.6089535336404206
4769,15770345,559,31,1,139183.06,1,0,1,143360.56,False,-0.6931471805599454,-1.6089535336404206
4770,15761506,615,19,5,0.0,2,1,0,159920.92,False,-0.6931471805599454,-1.6089535336404206
4771,15716619,580,36,3,74974.89,1,1,1,12099.67,False,0.0,-0.7334776538120102
4772,15788367,487,44,6,61691.45,1,1,1,53087.98,False,-1.6094379124341005,-1.6089535336404206
4773,15709451,646,35,1,121952.75,2,1,1,142839.82,False,-2.890371757896165,-0.7334776538120102
4774,15640421,811,35,7,0.0,1,1,1,178.19,False,0.0,-1.6467574843303574
4775,15580068,526,35,5,0.0,2,1,1,105618.14,False,0.0,-1.6089535336404206
4776,15677123,767,37,7,0.0,2,1,1,24734.25,False,0.0,-1.6089535336404206
4777,15619801,548,33,1,80107.83,2,0,1,82245.67,False,0.0,-1.6467574843303574
4778,15582246,737,45,2,0.0,2,0,1,177695.67,False,-1.9459101490553135,-1.6089535336404206
4779,15711843,613,40,1,147856.82,3,0,0,107961.11,True,-2.4849066497880004,-0.7334776538120102
4780,15680046,711,36,8,0.0,2,1,0,55207.41,False,0.0,-1.6089535336404206
4781,15804131,850,53,7,65407.16,2,0,0,182633.63,True,-0.6931471805599454,-1.6089535336404206
4782,15722611,752,53,8,114233.18,1,1,1,51587.04,False,-0.7731898882334818,-1.6467574843303574
4783,15729224,710,37,5,0.0,2,1,0,115403.31,False,0.0,-1.6467574843303574
4784,15811588,664,53,7,187602.18,1,1,0,186392.99,True,-0.2876820724517809,-1.6089535336404206
4785,15702138,510,22,3,156834.34,1,0,0,44374.44,False,0.0,-1.6467574843303574
4786,15749799,577,34,2,0.0,2,1,1,84033.35,False,-2.4849066497880004,-1.6467574843303574
4787,15752885,529,42,1,157498.9,1,1,1,82276.62,False,-1.791759469228055,-1.6467574843303574
4788,15674932,757,44,9,0.0,2,1,0,177528.92,False,-0.7731898882334818,-1.6089535336404206
4789,15743828,691,41,2,0.0,1,1,1,56850.92,True,-0.6931471805599454,-1.6467574843303574
4790,15642022,621,34,8,0.0,1,0,0,47972.65,False,0.0,-1.6089535336404206
4791,15746461,709,35,2,0.0,2,1,0,104982.39,False,-1.3862943611198906,-1.6089535336404206
4792,15809991,756,19,4,130274.22,1,1,1,133535.29,False,-1.252762968495368,-1.6089535336404206
4793,15787322,788,41,6,0.0,1,1,1,25571.37,False,-1.9924301646902063,-1.6467574843303574
4794,15575498,705,39,5,149379.66,2,1,0,96075.55,False,-1.3862943611198906,-1.6467574843303574
4795,15691387,483,29,9,0.0,1,1,1,81634.45,False,0.0,-1.6467574843303574
4796,15765457,719,35,1,100829.94,1,1,1,165008.97,False,0.0,-1.6089535336404206
4797,15666173,793,32,1,96408.98,1,1,1,138191.81,False,-1.0986122886681098,-0.7334776538120102
4798,15627377,593,41,6,0.0,2,1,1,99136.49,False,-0.8472978603872036,-1.6467574843303574
4799,15656683,551,52,1,0.0,1,0,0,63584.55,True,-0.9808292530117264,-1.6467574843303574
4800,15679810,690,39,6,0.0,2,1,0,160532.88,False,-1.3862943611198906,-1.6467574843303574
4801,15606310,823,71,5,149105.08,1,0,1,162683.06,False,0.0,-1.6467574843303574
4802,15756871,512,39,3,0.0,1,1,0,134878.19,False,-2.5649493574615367,-1.6089535336404206
4803,15610002,802,41,5,0.0,2,1,1,134626.3,False,-1.791759469228055,-1.6089535336404206
4804,15567802,450,34,2,0.0,2,1,0,175480.93,False,0.0,-1.6089535336404206
4805,15745452,651,41,1,90218.11,1,1,0,174337.68,False,-1.791759469228055,-0.7334776538120102
4806,15617252,697,33,1,87347.7,1,1,0,172524.51,False,-2.890371757896165,-1.6467574843303574
4807,15753248,611,28,2,0.0,2,0,0,25395.83,False,-1.504077396776274,-1.6467574843303574
4808,15610755,643,33,0,137811.75,1,1,1,184856.89,False,-1.252762968495368,-1.6467574843303574
4809,15662238,822,37,3,105563.0,1,1,0,182624.93,False,-0.9808292530117264,-1.6467574843303574
4810,15799186,632,38,4,0.0,2,0,0,192505.62,False,-2.0794415416798357,-1.6467574843303574
4811,15686941,575,26,7,0.0,2,1,0,112507.63,False,0.0,-1.6089535336404206
4812,15601172,672,31,6,91125.75,1,1,0,177295.92,False,0.0,-1.6467574843303574
4813,15723858,517,39,3,0.0,2,0,1,12465.51,False,0.0,-1.6089535336404206
4814,15615896,621,39,8,0.0,2,1,0,36122.96,False,-1.6094379124341005,-1.6089535336404206
4815,15737647,775,77,6,135120.56,1,1,0,37836.64,False,0.0,-0.7334776538120102
4816,15582841,600,29,8,0.0,2,0,1,34747.43,False,0.0,-1.6467574843303574
4817,15760090,640,28,7,0.0,2,1,1,131097.9,False,-1.0986122886681098,-1.6467574843303574
4818,15588587,752,36,1,86837.95,1,1,1,105280.55,False,0.0,-1.6467574843303574
4819,15683157,613,26,4,100446.57,1,0,1,149653.81,False,0.0,-1.6467574843303574
4820,15694209,484,32,3,0.0,2,1,1,139390.99,False,-1.041453874828161,-1.6467574843303574
4821,15655875,511,33,3,0.0,2,1,0,132436.71,False,0.0,-1.6467574843303574
4822,15805704,745,32,2,0.0,4,0,1,179705.13,True,-0.9808292530117264,-1.6467574843303574
4823,15744789,786,32,6,114512.59,1,1,0,15796.66,False,0.0,-1.6089535336404206
4824,15799357,727,35,5,136364.46,1,0,0,142754.71,False,0.0,-1.6467574843303574
4825,15726153,622,31,5,106260.67,1,1,1,2578.43,False,-1.041453874828161,-1.6467574843303574
4826,15713346,794,24,10,146126.75,1,1,1,88992.05,False,0.0,-1.6467574843303574
4827,15665053,636,52,4,111284.53,1,0,1,32936.44,True,-1.6094379124341005,-1.6089535336404206
4828,15592379,741,42,9,121056.63,2,1,0,39122.58,False,-1.791759469228055,-1.6089535336404206
4829,15692599,687,34,5,128270.56,1,1,0,191092.62,False,0.0,-1.6467574843303574
4830,15620758,660,30,4,0.0,2,1,0,129149.06,False,0.0,-1.6089535336404206
4831,15637428,660,35,7,0.0,2,1,0,13218.6,False,-1.6094379124341005,-1.6467574843303574
4832,15808389,617,79,7,0.0,1,1,1,160589.18,False,0.0,-1.6467574843303574
4833,15807003,762,32,10,191775.65,1,1,0,179657.83,False,0.0,-1.6467574843303574
4834,15702912,752,35,2,0.0,1,1,0,44335.54,True,-0.8472978603872036,-1.6089535336404206
4835,15590623,561,34,4,85141.79,2,1,1,29217.37,False,0.0,-1.6089535336404206
4836,15728078,609,26,10,126392.18,1,0,1,43651.49,False,-1.9924301646902063,-1.6467574843303574
4837,15708256,803,28,3,0.0,2,1,0,159654.0,False,-1.0986122886681098,-1.6467574843303574
4838,15582335,556,40,9,129860.37,1,0,0,17992.94,False,-1.4350845252893225,-1.6467574843303574
4839,15649150,531,53,5,127642.44,1,1,0,141501.45,True,0.0,-1.6467574843303574
4840,15691647,411,35,2,0.0,2,1,1,93825.78,False,-0.2876820724517809,-1.6467574843303574
4841,15668270,587,44,5,125584.17,2,1,1,41852.24,True,-0.9162907318741551,-0.7334776538120102
4842,15624820,683,56,7,50911.21,3,0,0,97629.31,True,-1.6094379124341005,-1.6089535336404206
4843,15736254,654,29,2,91955.61,1,1,0,37065.66,False,-0.8754687373538997,-1.6467574843303574
4844,15720814,670,36,2,84266.44,2,0,0,38614.69,False,0.0,-0.7334776538120102
4845,15642997,655,36,2,147149.59,1,1,1,87816.86,False,-1.3862943611198906,-1.6467574843303574
4846,15693200,752,36,7,0.0,2,1,0,184866.86,False,0.0,-1.6467574843303574
4847,15624596,534,23,5,104822.45,1,0,1,160176.47,False,-0.9162907318741551,-1.6467574843303574
4848,15807167,635,42,1,146766.72,2,0,1,164357.1,False,0.0,-1.6467574843303574
4849,15660301,491,70,6,148745.92,2,1,1,17818.33,False,0.0,-0.7334776538120102
4850,15593094,516,27,9,0.0,1,1,0,142680.64,True,0.0,-1.6467574843303574
4851,15618239,530,48,0,0.0,1,1,0,85081.09,False,0.0,-1.6467574843303574
4852,15574137,687,35,3,0.0,2,1,1,176450.19,False,-1.7047480922384253,-1.6089535336404206
4853,15614740,684,41,6,135203.81,2,1,1,121967.88,False,0.0,-1.6467574843303574
4854,15574071,706,23,2,93301.97,2,0,1,127187.04,False,0.0,-0.7334776538120102
4855,15671148,490,33,5,96341.0,2,0,0,108313.34,False,-1.791759469228055,-0.7334776538120102
4856,15721921,796,44,8,165326.2,1,1,1,57205.55,False,0.0,-1.6467574843303574
4857,15717995,849,27,0,0.0,2,0,1,157891.86,False,0.0,-1.6467574843303574
4858,15632050,779,41,10,99786.2,1,1,0,86927.53,False,0.0,-1.6467574843303574
4859,15647111,794,22,4,114440.24,1,1,1,107753.07,False,-1.041453874828161,-1.6089535336404206
4860,15759991,748,36,4,141573.55,1,1,0,82158.14,False,-1.7047480922384253,-1.6089535336404206
4861,15790204,663,22,9,0.0,1,1,0,29135.89,True,0.0,-1.6089535336404206
4862,15686780,645,55,1,133676.65,1,0,1,17095.49,False,-0.6931471805599454,-1.6089535336404206
4863,15640491,464,33,10,147493.7,2,1,0,100447.53,False,0.0,-1.6467574843303574
4864,15783225,737,54,9,0.0,1,1,0,83470.4,True,-0.35667494393873245,-1.6467574843303574
4865,15734438,590,29,4,0.0,2,1,0,121846.81,False,0.0,-1.6467574843303574
4866,15688760,522,37,3,95022.57,1,1,1,129107.59,False,-1.791759469228055,-0.7334776538120102
4867,15768124,648,34,3,0.0,1,1,0,54726.43,False,-1.6094379124341005,-1.6467574843303574
4868,15661330,754,37,6,0.0,1,1,1,116141.72,False,-0.4054651081081643,-1.6467574843303574
4869,15781272,669,50,4,149713.61,3,1,1,124872.42,True,-1.6094379124341005,-1.6467574843303574
4870,15573888,648,43,1,107963.38,1,0,0,186438.86,True,0.0,-0.7334776538120102
4871,15575858,763,40,3,0.0,2,1,0,134281.11,False,-1.0296194171811583,-1.6467574843303574
4872,15645937,790,32,3,0.0,1,1,0,91044.47,False,0.0,-1.6089535336404206
4873,15702337,581,37,7,0.0,2,1,1,74320.75,False,-1.8718021769015916,-1.6467574843303574
4874,15764537,703,43,8,0.0,2,1,0,9704.66,False,0.0,-1.6467574843303574
4875,15619616,571,33,9,102017.25,2,0,0,128600.49,False,-1.0986122886681098,-1.6467574843303574
4876,15585133,657,27,8,0.0,2,0,0,6468.24,False,-1.6739764335716716,-1.6089535336404206
4877,15573971,737,44,7,0.0,2,0,0,57898.58,False,0.0,-1.6467574843303574
